Pipeline_id;Lab;Level;Pipeline_status;Assessment;Number_of_ODT_Win;Number_of_ODT_Linux;Num_build_impact_Win;Num_build_impact_Linux;Num_server_impact;Server_impact;SSR_Eligible;Date
4d1679fd-9196-4487-87c8-e3b115d175e7;Los Angeles;v3;Warning;GO;2997;803;166;17;11;True;Full reinstall;2021-03-20
f19c62c8-bb0a-48d3-9ebe-d71422c3cd66;Los Angeles;v1;Warning;NOGO;2282;1861;183;22;16;True;SSR Eligible;2021-06-03
fa215e9c-884e-4c70-830e-00f9a2025b76;Los Angeles;v1;Aborted;NOGO;47;75;27;96;8;True;SSR Eligible;2021-10-16
282ae6ee-39c1-4cae-b735-0b50704cbb23;New Delhi;v4;Aborted;NOGO;255;1028;95;34;7;True;Full reinstall;2021-01-28
597f72d1-8a1c-430c-8499-38a109c5334b;Los Angeles;v2;Success;GOIF;1238;549;31;59;17;True;SSR Eligible;2021-01-02
0eedb93a-5a8e-4d56-951b-bf994a6e480d;Paris;v2;Warning;GO;2507;653;143;136;3;True;Full reinstall;2021-09-06
a5b73db8-ce6d-4d0f-ba76-30c33f243018;Paris;v2;Success;GO;2933;904;19;9;15;True;Full reinstall;2021-04-10
83a96fda-549b-426d-892d-125fd90853ae;Los Angeles;v1;Warning;GOIF;2334;626;40;117;3;True;SSR Eligible;2021-12-17
f9c32e30-dc23-45bf-81ef-da9bdcc397c6;Paris;v1;Aborted;GO;333;621;80;38;17;True;Full reinstall;2021-03-08
391e4d9b-a32a-4f76-ae58-306d33c9fa86;London;v2;Warning;NOGO;1205;432;177;104;13;True;SSR Eligible;2021-12-03
8f655bed-a3b5-490c-987d-3b1d3253137e;Marrakech;v3;Warning;GO;2120;182;182;102;6;True;SSR Eligible;2021-06-25
047b6087-8a68-4214-8f29-f825fbb16170;New Delhi;v3;Warning;GOIF;1767;1615;164;124;5;True;SSR Eligible;2021-11-20
07d692c8-9ba3-4dd6-8247-21d3cd5e515e;Paris;v1;Aborted;NOGO;2301;784;118;132;1;True;SSR Eligible;2021-09-19
01f21898-0c95-4599-a88e-b92e61e28faf;Marrakech;v1;Success;GOIF;1007;1032;102;15;0;False;No server impact;2021-04-05
adc933cd-a67e-4e70-88a5-ea8f31cd1c82;London;v1;Warning;GO;2838;181;63;67;17;True;SSR Eligible;2021-02-13
63a4b21e-393f-4169-bda5-bf8bc4f988f5;Marrakech;v2;Success;NOGO;942;1211;54;92;5;True;SSR Eligible;2021-03-30
5ec94992-f63e-4a81-ac42-5dadf1be4f5f;Los Angeles;v4;Aborted;NOGO;1124;1363;186;48;7;True;Full reinstall;2021-08-18
a650b6a7-3454-44cf-94a6-13e9b11aceb2;Marrakech;v1;Aborted;GO;1843;1921;133;138;10;True;Full reinstall;2021-06-24
eb6513ce-e766-47ba-9140-7ce3e4a4e973;Paris;v3;Warning;GOIF;1485;517;43;58;17;True;SSR Eligible;2021-10-21
6c84b4fd-0ea3-4e05-b85b-16c9d4a2292c;Paris;v3;Success;GOIF;908;170;56;17;12;True;Full reinstall;2021-10-12
ffba090a-499e-47a5-891e-88a1a6df853f;Marrakech;v4;Aborted;NOGO;2774;2037;199;40;0;False;No server impact;2021-01-17
bfd3cce7-74e3-4a62-b32d-b5fda17fa6cd;London;v3;Aborted;NOGO;923;972;132;89;15;True;SSR Eligible;2021-08-28
0700a7f8-c25d-440e-83e4-e70839cf4e5e;Marrakech;v1;Success;NOGO;253;2076;177;98;16;True;Full reinstall;2021-02-10
30a3c319-af42-480f-ae1e-0d87e18b098d;Los Angeles;v3;Warning;GOIF;2495;894;118;87;13;True;SSR Eligible;2021-12-01
0cf6a551-3f6b-45b6-857f-53b9d9cc300c;Los Angeles;v1;Success;NOGO;2226;1552;18;8;7;True;SSR Eligible;2021-07-30
3a3f5010-8b6e-4788-82f4-35dda2d1cc86;New Delhi;v2;Warning;GOIF;485;986;31;70;8;True;SSR Eligible;2021-04-12
c81be93e-1a30-4911-878f-7d59ab61fd5a;London;v4;Warning;GOIF;7;1417;174;82;4;True;Full reinstall;2021-06-29
29e1c55a-1fe3-4401-a3c4-e3dbacfdc00b;New Delhi;v4;Success;GO;2973;1160;50;10;9;True;Full reinstall;2021-04-17
566b345a-dfa0-467d-9084-74cf5b631962;Los Angeles;v2;Success;GO;1698;104;140;137;3;True;SSR Eligible;2021-07-22
6fa7ce78-ab24-4922-8e19-30bb3b3669f1;Los Angeles;v1;Warning;GO;2940;1897;37;23;2;True;Full reinstall;2021-03-12
3d0bb300-52e7-4e53-83c1-cac2cc015795;Los Angeles;v4;Aborted;GO;2468;2069;36;1;4;True;SSR Eligible;2021-09-15
933db50d-d10a-4816-a76a-71ddc5691ed2;Los Angeles;v3;Success;GO;566;632;28;100;5;True;Full reinstall;2021-08-06
d6ec32f5-680a-40f0-87ed-04358731bb4d;Los Angeles;v1;Aborted;GOIF;2775;309;158;149;8;True;Full reinstall;2021-01-15
9b87ef1c-4a15-49d6-8ff0-2130687a3a45;London;v3;Warning;GO;1132;1790;55;74;11;True;Full reinstall;2021-02-28
898c7ac8-6992-42d3-af8c-59907709f23f;Paris;v2;Success;GO;1304;1966;51;96;15;True;SSR Eligible;2021-07-17
9d7ded58-5efc-4ed8-8e7c-280d71174c03;Marrakech;v2;Warning;GO;36;601;41;79;19;True;SSR Eligible;2021-07-20
1683e754-d3f7-4546-b3a0-589e1f6d67d1;London;v1;Aborted;GOIF;1578;890;8;33;2;True;Full reinstall;2021-09-26
ea658d3e-4f36-43ff-b34e-e29dbd3f61bc;Paris;v3;Aborted;GO;772;1302;103;68;18;True;Full reinstall;2021-04-17
14c5780f-f7f8-40c8-9bd4-5534dbe60225;Paris;v3;Aborted;NOGO;1425;1837;182;142;17;True;Full reinstall;2021-03-03
9fb6559e-cd2e-4fac-b555-d9fbbb206b0c;London;v2;Warning;GOIF;461;1353;172;46;19;True;Full reinstall;2021-05-25
976b5ec6-a8ca-4569-82ac-11bc62d1f759;New Delhi;v3;Success;GO;2293;251;138;94;5;True;SSR Eligible;2021-09-25
4db7584a-b5e9-423e-b4c5-a436e985db89;Los Angeles;v1;Warning;GO;1867;937;181;47;15;True;Full reinstall;2021-06-14
f4f48932-6c7e-4a3b-911c-f789fb1e10de;Los Angeles;v1;Aborted;NOGO;1278;1065;86;103;19;True;Full reinstall;2021-05-03
076cf910-11a0-47f5-9e57-8aad7a623ec2;Los Angeles;v3;Warning;GOIF;1382;1525;140;16;7;True;SSR Eligible;2021-09-19
b403e656-91a4-4e44-89cb-72c8f4a4b4e2;Los Angeles;v3;Aborted;NOGO;1805;301;75;142;14;True;SSR Eligible;2021-07-22
fabea037-9b8d-404e-b902-db151de51c47;New Delhi;v1;Aborted;GOIF;1885;1766;14;122;7;True;SSR Eligible;2021-01-08
56361989-446d-4e70-bc0f-a930323de7c7;Los Angeles;v2;Warning;GO;2253;1870;18;128;14;True;SSR Eligible;2021-03-06
e7980e7e-b1a4-4bf5-904f-834fd8f5312d;Paris;v3;Success;NOGO;2291;1635;114;141;10;True;SSR Eligible;2021-03-24
1442eefb-5532-4a09-b204-4e37030abe38;Los Angeles;v4;Success;NOGO;2125;1111;171;62;17;True;Full reinstall;2021-04-03
604d62eb-c6e2-4549-ad27-64c93304cffc;London;v2;Warning;NOGO;878;970;179;90;4;True;SSR Eligible;2021-08-13
2e3f4acf-fe62-483a-bbc4-69d065b8d5d6;Los Angeles;v3;Aborted;NOGO;2452;337;188;133;8;True;SSR Eligible;2021-07-10
b63a7a3b-a276-41cf-bbb2-4341f2f261ac;Paris;v3;Warning;GOIF;213;1509;92;43;2;True;Full reinstall;2021-10-14
905708b9-401b-41b5-adf7-262a0feb564f;Los Angeles;v3;Success;GO;236;60;127;1;15;True;Full reinstall;2021-10-03
295b729e-d76f-4f20-960e-e325cb441919;London;v1;Success;NOGO;2311;1740;197;145;15;True;Full reinstall;2021-02-01
15521832-5ec7-46b4-9ab1-14322d1732c2;Marrakech;v1;Warning;GOIF;432;524;34;73;13;True;SSR Eligible;2021-12-16
5b4bdfe9-bed5-46a3-b308-87e15b7405ff;London;v1;Success;NOGO;2461;867;130;61;11;True;Full reinstall;2021-04-01
32c4bdea-a8b6-47fb-a82d-d01675f2397c;London;v3;Success;GO;2905;2051;119;42;11;True;Full reinstall;2021-10-16
a4d25a03-f128-4c1d-85c3-d95ebef0c46e;Paris;v1;Aborted;GOIF;1162;960;118;81;12;True;Full reinstall;2021-12-21
0b0a44ec-a098-4558-96ec-7ace2dc8254d;London;v1;Warning;GO;1254;256;172;73;17;True;Full reinstall;2021-07-04
65be8f3a-e121-4c96-8a02-358016d74d3a;London;v3;Warning;GOIF;315;1164;54;6;9;True;SSR Eligible;2021-08-14
dfb89baa-ea93-4bec-97f2-be946849c1e8;Marrakech;v2;Success;GOIF;2386;2035;4;54;15;True;SSR Eligible;2021-06-11
d35bcff2-c05d-4b63-a603-52ac35d55ea4;London;v1;Success;NOGO;1537;1544;146;119;13;True;Full reinstall;2021-11-05
97db6a17-9fdc-4e52-9503-74d009d7ec36;New Delhi;v1;Success;GO;2149;1244;49;60;13;True;Full reinstall;2021-03-21
eb1d0182-a6fa-4f4a-91fa-f254ae42a438;New Delhi;v3;Warning;NOGO;1958;1091;172;136;1;True;Full reinstall;2021-03-06
11f6ea09-e70c-4e4f-8c68-271490acbddf;Los Angeles;v3;Aborted;GOIF;472;753;69;108;0;False;No server impact;2021-10-20
ad42bff7-a18e-48d8-87d2-f28d9ce8854b;London;v1;Aborted;NOGO;2811;366;176;110;12;True;SSR Eligible;2021-06-19
5161cf15-ec7b-4462-9d99-164cc7705e7a;Los Angeles;v1;Aborted;GOIF;1739;40;159;15;17;True;SSR Eligible;2021-11-11
780f848b-541d-4247-ba06-30f05518597b;Paris;v1;Warning;NOGO;64;1559;19;83;16;True;Full reinstall;2021-03-29
9f80102d-33fe-472d-827f-51c6d3057736;Marrakech;v2;Warning;NOGO;318;1952;34;144;13;True;Full reinstall;2021-09-06
f2a0f473-c577-404f-a42f-09b5f5276d91;New Delhi;v3;Warning;NOGO;2108;1079;144;28;2;True;SSR Eligible;2021-06-11
8b89a912-d2b0-466d-b852-47c751bb06c5;Marrakech;v2;Success;NOGO;1633;102;192;135;18;True;SSR Eligible;2021-02-10
d542fb01-3d4b-41c3-a9f9-ca1b82280d1b;London;v2;Warning;NOGO;350;1616;26;2;1;True;SSR Eligible;2021-03-11
40ae86d2-f991-43e2-ad82-c44cc650ac69;Marrakech;v1;Warning;GOIF;1904;1636;114;21;17;True;Full reinstall;2021-07-25
e5ff61eb-fcf4-47c9-830d-4f8dd8a9b163;Los Angeles;v4;Aborted;GOIF;68;565;196;80;17;True;SSR Eligible;2021-07-01
bfdda274-7edd-4d7f-bc45-99fb59d7c504;Paris;v1;Success;GOIF;1446;2073;61;26;0;False;No server impact;2021-09-26
c1094f40-751c-43e4-ab09-0bcc828ec269;New Delhi;v1;Warning;GOIF;564;1063;32;117;12;True;Full reinstall;2021-05-21
fe89ec9c-687d-4e75-8a27-35ceff5ccc9d;Paris;v3;Aborted;NOGO;2688;737;49;145;11;True;SSR Eligible;2021-08-24
e3cf8f71-e8a8-4dcd-a42f-d0491e5b1957;Paris;v2;Success;NOGO;653;800;180;4;15;True;Full reinstall;2021-04-13
5c735aa9-b33f-4b13-a185-bfb26748245d;Los Angeles;v3;Success;NOGO;739;1406;77;142;4;True;Full reinstall;2021-03-24
bb5d28c4-b0e7-44f1-a552-82d38f54cbb1;Paris;v3;Success;NOGO;584;106;181;113;8;True;Full reinstall;2021-03-12
5d2a198e-f232-48a4-97e7-f114b2fe8b11;Marrakech;v3;Aborted;GOIF;2251;1978;95;131;19;True;Full reinstall;2021-05-15
7031d9a9-89a9-4438-88c6-b18c44d65517;Paris;v4;Warning;GOIF;1443;139;28;23;8;True;Full reinstall;2021-08-08
64bac1f1-e1e1-4a7c-9d0a-b7225b845297;Los Angeles;v1;Aborted;NOGO;2919;1594;88;47;18;True;Full reinstall;2021-12-29
dcba4afb-0826-46ae-a1ab-6355f1d0401e;Paris;v4;Aborted;NOGO;429;1149;85;10;13;True;Full reinstall;2021-08-30
4f890bc3-b5bf-4433-8d55-355690cfcbd8;Paris;v1;Warning;GOIF;342;1539;66;69;0;False;No server impact;2021-10-18
d8e5cc2a-01dc-489b-b122-e609c1243cd0;Los Angeles;v3;Success;GOIF;47;467;3;57;2;True;Full reinstall;2021-02-14
66dbac22-4e0b-40b1-85c3-44365201c622;Paris;v3;Warning;GO;2132;40;19;122;13;True;SSR Eligible;2021-07-25
817f498d-ae53-4c8a-b7fe-afeae92d3429;New Delhi;v4;Aborted;GO;275;1971;3;46;7;True;SSR Eligible;2021-07-17
2b6d6300-33ca-4adc-a612-c41894d36fd2;Los Angeles;v1;Aborted;GOIF;465;1761;151;149;6;True;SSR Eligible;2021-06-03
043910a6-35e8-43be-803b-0044a333bbe7;New Delhi;v3;Success;NOGO;948;699;142;39;11;True;SSR Eligible;2021-02-07
56ad810b-9129-425c-8eab-073cb4f737b3;Paris;v3;Warning;NOGO;2035;820;45;12;13;True;Full reinstall;2021-11-20
20977afa-253d-44a2-9c0f-ed403e5025c9;Marrakech;v3;Aborted;NOGO;1280;305;41;65;14;True;Full reinstall;2021-01-28
f707ff53-bd62-4954-8a81-d9b5ed581e4d;Marrakech;v4;Warning;GO;1524;113;130;138;16;True;SSR Eligible;2021-12-08
e5350658-093c-4649-8a8a-4161ed841c9c;New Delhi;v2;Warning;GO;19;2074;140;69;4;True;Full reinstall;2021-10-04
b5444d08-bf3c-4074-b483-1dd6f8f69735;Paris;v2;Aborted;GO;623;609;149;124;10;True;SSR Eligible;2021-10-16
0447650e-6700-4b66-9a7c-f454e83da247;Los Angeles;v1;Warning;NOGO;2769;1114;139;88;18;True;SSR Eligible;2021-05-09
f2807dc2-1002-4c37-95dd-22cd5d1cee70;London;v3;Aborted;NOGO;2544;666;160;71;13;True;SSR Eligible;2021-01-10
9e4afa50-4bd7-4706-b57f-fb9b152a56fb;Marrakech;v3;Aborted;GO;44;1439;69;144;7;True;SSR Eligible;2021-04-24
16d43d68-6eff-4d97-b874-86af5ab8eac3;Marrakech;v2;Success;NOGO;1141;1673;95;50;5;True;Full reinstall;2021-12-03
42afb0f1-5246-4820-8b23-63a55d15e9e3;Los Angeles;v3;Warning;GOIF;1358;1872;131;115;13;True;SSR Eligible;2021-07-07
d61e6a58-c5ec-49b6-9b64-964e65d3d13c;Paris;v2;Success;GO;2839;432;132;47;8;True;Full reinstall;2021-04-17
7004ac6e-3eff-4bf3-9386-1383a2a370f3;Los Angeles;v2;Success;GOIF;82;1952;37;6;3;True;Full reinstall;2021-12-16
c7e60715-2f9e-40a1-9559-0e241106a894;Marrakech;v4;Warning;GOIF;2487;213;109;94;6;True;SSR Eligible;2021-03-06
3b8c8abc-e39e-40d0-be02-942b5600e3bb;Marrakech;v2;Warning;GO;2789;1611;129;130;1;True;Full reinstall;2021-10-07
a4b560cd-7ba5-4766-bb52-1b9e4efc0c0f;London;v2;Warning;NOGO;2158;690;145;129;2;True;SSR Eligible;2021-08-15
237b3d52-6dc4-4241-8202-7ba213cd4e24;Paris;v1;Aborted;NOGO;1528;1722;118;97;4;True;SSR Eligible;2021-05-23
299d3eac-624e-4d1e-8c81-ed16c59fa576;London;v4;Warning;GOIF;1194;848;144;9;10;True;SSR Eligible;2021-12-24
fc88fb65-ba3d-41e4-9db6-4958cbf723db;Marrakech;v4;Success;NOGO;1834;1368;3;49;7;True;Full reinstall;2021-07-05
8703430f-1c68-437e-81ce-a178a9b92917;New Delhi;v4;Success;GOIF;530;156;150;53;8;True;SSR Eligible;2021-10-20
fcc66dd0-d0ab-4d81-a879-f81db5671a77;Los Angeles;v3;Aborted;GOIF;1047;780;108;15;3;True;Full reinstall;2021-05-18
3139c50e-5f65-4422-9741-d3fa7d79458a;London;v1;Warning;GOIF;624;1216;57;123;19;True;Full reinstall;2021-05-22
d8e40f37-951a-4fda-8728-6a6781cc808b;New Delhi;v2;Success;NOGO;87;652;60;87;2;True;Full reinstall;2021-09-24
8c493ea2-ca31-4d60-b204-d8c58a202a0d;London;v1;Warning;GO;1021;1676;10;138;3;True;Full reinstall;2021-09-25
1a9b8254-68fe-430a-9b1d-cde891a4b6ef;London;v2;Success;GO;1441;1110;96;94;11;True;Full reinstall;2021-02-27
78f4ed67-fcdc-4047-ad6d-d9be9a9f94b8;Paris;v3;Warning;GOIF;2703;1666;175;130;3;True;SSR Eligible;2021-03-29
c4991917-b46f-4799-a602-e3402376039c;London;v2;Success;NOGO;2294;783;13;68;19;True;Full reinstall;2021-02-02
df37923e-1448-4d73-9b1a-07c51a6179dc;Marrakech;v3;Success;GOIF;850;1231;2;79;12;True;SSR Eligible;2021-08-17
24cf3950-be57-4e10-8f50-8099e900972f;Paris;v1;Success;GOIF;2660;722;191;43;10;True;Full reinstall;2021-08-17
48700666-75fe-4ffa-86b9-e039c41ab5b5;Los Angeles;v1;Success;GO;2625;445;119;67;0;False;No server impact;2021-07-30
6b6d89b9-638f-42e2-9591-7110569b8132;New Delhi;v2;Success;NOGO;1239;1308;125;145;6;True;SSR Eligible;2021-01-22
d1d51f96-4785-4481-b9bf-89952c943d75;Paris;v2;Aborted;GO;258;1840;79;90;12;True;SSR Eligible;2021-06-12
fe4d1a11-02b2-4dd0-976a-f6710ce86e3b;New Delhi;v3;Warning;GO;2990;1820;133;6;8;True;SSR Eligible;2021-08-26
e02dad3f-36e5-47e4-a124-aad413f76a30;London;v4;Success;GO;1105;60;150;74;4;True;Full reinstall;2021-08-08
a10eefab-a2bf-4b77-9586-63d557ee1ed6;Marrakech;v1;Warning;NOGO;2755;1445;19;146;4;True;Full reinstall;2021-02-21
4856d56e-b4b4-4cd8-8107-d4dfdda8beed;Marrakech;v2;Success;GO;1781;1994;182;84;14;True;SSR Eligible;2021-01-02
c78b4796-58f9-48b8-b60c-e03fe033e166;Paris;v3;Success;GOIF;2093;429;126;26;1;True;Full reinstall;2021-10-02
c5291e18-3f43-42a5-aeb2-dc56cc7348f9;New Delhi;v2;Success;GO;181;37;190;142;2;True;SSR Eligible;2021-10-28
2d796529-059d-4d45-b282-400caa1bcd5d;Los Angeles;v4;Aborted;NOGO;1170;1420;15;84;1;True;Full reinstall;2021-08-04
14a76234-ceb3-4a12-8ac3-adfa89d657cc;Marrakech;v2;Aborted;GO;1394;713;14;18;6;True;SSR Eligible;2021-06-07
02870cae-b303-4e99-9755-8ecebfb34879;New Delhi;v2;Warning;NOGO;1754;477;43;115;18;True;Full reinstall;2021-03-11
bd3a7f4c-be5d-41b6-9718-f35001166f15;New Delhi;v4;Success;GOIF;856;852;84;86;10;True;SSR Eligible;2021-08-25
2e9b3d58-fe5a-41e2-be2c-69d4f72d3c85;Marrakech;v4;Success;NOGO;2392;972;6;57;7;True;SSR Eligible;2021-11-04
005f25c7-5468-45e4-8c6a-8b9aeb654dcb;London;v2;Aborted;GOIF;765;2036;110;64;9;True;SSR Eligible;2021-02-09
67841267-bb5e-455c-881f-765095de2584;Paris;v3;Warning;GO;1659;412;109;91;10;True;Full reinstall;2021-06-28
fab340bc-280d-4852-9716-2ff26bc978e5;Los Angeles;v1;Warning;NOGO;683;1832;109;65;17;True;SSR Eligible;2021-05-22
a0d25a00-e714-4e76-bee8-24f63330018d;Los Angeles;v4;Aborted;GO;572;2076;66;73;10;True;SSR Eligible;2021-02-27
825625a3-d743-4144-b5cc-72d8167e26a6;London;v1;Success;GOIF;1307;102;5;92;10;True;SSR Eligible;2021-09-03
ebf0b07b-c11d-47f8-bbcf-dcc48be2b611;London;v2;Success;NOGO;2350;1558;187;107;1;True;SSR Eligible;2021-08-21
516b304a-a2b8-486f-ac92-d32da2a8d9a5;Paris;v4;Warning;GO;1081;1585;123;26;19;True;SSR Eligible;2021-04-24
66353ce9-ab32-426e-827b-32b39c1dcd1b;Marrakech;v3;Aborted;GO;388;1629;186;144;10;True;SSR Eligible;2021-09-05
b787806c-3aab-4a9d-9dcb-8cefd29028ac;London;v4;Warning;GOIF;949;1002;148;24;17;True;Full reinstall;2021-03-14
bca32348-8c09-4195-8941-ac1bb861a5d4;Paris;v4;Warning;GO;511;1404;158;137;15;True;Full reinstall;2021-05-10
6440fd93-97c5-4491-a96e-6b0aeabd00f7;London;v1;Success;NOGO;648;916;8;70;12;True;SSR Eligible;2021-09-01
44e610f0-e8e7-4a63-a6d2-fe4b97acb0bc;New Delhi;v2;Warning;GOIF;1847;1444;126;78;2;True;SSR Eligible;2021-03-17
fbcfff61-6018-4d8c-95d1-a106004e7594;Los Angeles;v3;Success;NOGO;1978;189;29;57;13;True;SSR Eligible;2021-12-03
09498632-304e-49bb-825e-dd14ac9e53f0;New Delhi;v1;Aborted;GOIF;2672;754;80;104;10;True;SSR Eligible;2021-08-01
a72ba30b-48e2-4b3c-8f29-70dad3f2bcae;London;v3;Aborted;GO;803;769;70;97;15;True;SSR Eligible;2021-09-07
c55047aa-493c-48d7-ad2f-2dab5d8c9d84;New Delhi;v2;Success;NOGO;2230;699;173;17;19;True;Full reinstall;2021-05-22
641b6166-238b-4057-862c-3da58f023ee8;Paris;v1;Aborted;GOIF;2525;1112;28;17;18;True;Full reinstall;2021-10-09
0049b1b1-ad22-4e3e-b5ae-284c23be4dff;London;v1;Warning;GOIF;1878;608;146;63;4;True;SSR Eligible;2021-06-26
97ba350b-9b3a-49ca-accb-711285edb5a8;New Delhi;v2;Aborted;GO;896;1821;179;83;6;True;Full reinstall;2021-05-12
c20dca2d-1c39-4928-b8b2-99528de19269;London;v3;Warning;GO;979;1614;129;113;17;True;SSR Eligible;2021-08-27
d0f86b95-55f0-4a9e-830f-456a158c0115;Los Angeles;v3;Warning;NOGO;1068;358;140;7;6;True;Full reinstall;2021-09-13
1d8a040c-e3bc-4528-93af-66b68899c3d4;Los Angeles;v1;Warning;GOIF;2162;147;19;30;2;True;SSR Eligible;2021-07-25
2fad4f80-8378-4c53-b023-ebe34a6661ca;New Delhi;v3;Aborted;NOGO;2;1212;149;120;11;True;SSR Eligible;2021-12-03
e68bbf1a-0c81-4b80-a99c-175c5bd1f6fe;New Delhi;v1;Success;GOIF;506;82;184;11;19;True;Full reinstall;2021-06-18
51fb3f0d-8909-455a-930d-a644d4609fec;Los Angeles;v1;Warning;GO;15;1991;195;77;14;True;SSR Eligible;2021-08-12
43581455-8c94-4b80-8ef7-2be80d669aa5;Marrakech;v2;Warning;GOIF;2313;818;46;25;7;True;SSR Eligible;2021-08-28
b6a5e7f2-3207-4626-99fb-8ef4210944e4;London;v2;Success;GO;676;2041;113;101;11;True;Full reinstall;2021-02-07
875244a0-37e3-4347-ab4a-381872eb6981;New Delhi;v4;Warning;NOGO;187;1187;27;29;11;True;SSR Eligible;2021-04-30
23e7c98a-6e8b-4283-bc90-6ac2182719b0;Paris;v4;Success;NOGO;257;546;106;134;10;True;Full reinstall;2021-12-11
0c05754d-3549-491b-8808-7ef2bf787308;London;v3;Aborted;GO;1851;281;113;12;1;True;SSR Eligible;2021-11-01
45fcf47d-ed2a-44e3-93ec-0143b9d30f4a;Paris;v2;Warning;GO;2048;1174;125;136;7;True;SSR Eligible;2021-03-21
57a1ebcc-6793-46b9-92db-7e3a96964cc4;Marrakech;v1;Success;GOIF;2508;923;160;102;6;True;SSR Eligible;2021-10-16
a9bf8f2a-e969-45eb-bdf1-3b825f5b29ff;Paris;v3;Success;NOGO;2190;1408;99;34;0;False;No server impact;2021-09-29
7f8de93b-cfdf-4e28-8584-3277f22c38e6;Los Angeles;v1;Aborted;GOIF;1591;1627;158;94;10;True;Full reinstall;2021-02-26
8827d7fe-21bf-4e5c-9e34-01261ffeddfb;Los Angeles;v2;Warning;GOIF;1498;1960;72;52;9;True;SSR Eligible;2021-05-01
2a3d0559-6722-4933-a19f-2e9b4dadcf90;London;v2;Warning;GOIF;2908;35;184;137;10;True;Full reinstall;2021-12-04
50c1b2c3-b6ea-4f54-8aad-d2954b20bc0f;Paris;v1;Warning;NOGO;969;162;159;119;4;True;SSR Eligible;2021-02-15
ec24aa6e-961d-4b0c-853d-0452de60c8be;London;v3;Success;NOGO;206;2;119;6;8;True;Full reinstall;2021-07-05
21a474ef-28a1-4a2d-98c0-48fa10333080;Los Angeles;v2;Aborted;GOIF;590;650;124;39;2;True;Full reinstall;2021-11-20
c4904b2a-9b3a-4f13-9134-be2149feaf58;Marrakech;v4;Aborted;NOGO;739;2057;98;131;6;True;Full reinstall;2021-07-06
9474a0d5-b331-49db-8df7-f76a359a71fa;Los Angeles;v4;Success;GO;2644;1475;104;123;10;True;Full reinstall;2021-06-29
8587730b-5360-43be-8f17-607bfe0a6c90;New Delhi;v3;Aborted;NOGO;213;1681;112;71;2;True;Full reinstall;2021-07-12
318b3488-f6ee-4756-baf5-e8d6725b6e01;London;v1;Aborted;GO;728;1967;48;133;1;True;Full reinstall;2021-03-18
69b9bc31-fbe4-4585-8650-f31c211b0fc9;London;v4;Success;NOGO;1330;920;86;52;12;True;SSR Eligible;2021-10-22
8662281b-da92-4cf9-aa5c-e30624062596;New Delhi;v1;Warning;NOGO;2837;1801;187;37;12;True;Full reinstall;2021-10-30
e89fad10-b38e-4181-b37f-f1ce7259aca1;Los Angeles;v1;Success;NOGO;1671;1119;152;40;12;True;SSR Eligible;2021-12-19
496fa8e9-2c23-4908-afc6-20dbd09f0576;Marrakech;v2;Warning;GO;574;880;187;58;15;True;SSR Eligible;2021-05-20
09e11b07-90a7-411c-b492-2abebd629b4c;Los Angeles;v1;Warning;NOGO;1218;1413;124;23;15;True;Full reinstall;2021-05-23
646e65b5-2a08-4114-88b6-41cc25eb9d62;London;v2;Aborted;NOGO;1811;126;83;18;5;True;Full reinstall;2021-03-24
19a11662-6170-473b-997f-91eb923f2a32;Paris;v2;Success;NOGO;1974;936;39;74;5;True;SSR Eligible;2021-07-16
34021e0a-a3e5-4f30-8215-c560d67e3d5e;New Delhi;v2;Success;GO;2460;389;150;116;9;True;SSR Eligible;2021-03-05
1e5eb814-f885-411f-822f-c80aefcf75ed;Los Angeles;v1;Success;GO;635;913;128;24;5;True;SSR Eligible;2021-06-21
c734a50b-b449-4916-b07a-859acdbe7433;New Delhi;v2;Warning;GOIF;2214;1442;182;48;19;True;Full reinstall;2021-05-04
c8dba6ad-32a6-48f8-aec0-19540a645c15;Los Angeles;v1;Aborted;NOGO;1798;345;173;16;7;True;Full reinstall;2021-08-29
f16e69e6-0386-48e2-8a15-d5df213247e1;London;v1;Success;NOGO;1802;585;137;114;16;True;Full reinstall;2021-12-04
34e2d3ad-2291-495b-a01b-f31eefecbf78;New Delhi;v3;Aborted;GO;1334;605;168;45;15;True;Full reinstall;2021-09-22
7e76e1f4-b165-4e92-aa2f-49a0077f520a;Los Angeles;v4;Warning;NOGO;200;708;56;33;11;True;SSR Eligible;2021-07-16
6699f7ed-e3e1-43ab-81fc-7d1d368b88ef;Los Angeles;v1;Aborted;NOGO;2975;1551;190;138;0;False;No server impact;2021-02-10
8f837600-810d-49a6-99e9-c38a065a40c7;Paris;v1;Aborted;GO;2059;1815;59;1;15;True;SSR Eligible;2021-02-07
ff8aa6f0-4a95-425e-95c0-1577f806eec1;Los Angeles;v4;Aborted;NOGO;1345;1265;150;1;11;True;Full reinstall;2021-05-24
0e733fec-4d9e-4a2c-9ae6-6698ac86656c;Marrakech;v1;Warning;GO;1030;298;19;122;1;True;Full reinstall;2021-02-27
e4cd376a-be82-4cd7-9454-ba49237ef59f;London;v2;Aborted;GOIF;903;1544;100;132;19;True;Full reinstall;2021-12-01
7f9b3bc0-8a80-48b2-98e5-db755be32cd3;Paris;v2;Success;GO;2172;1367;124;102;9;True;Full reinstall;2021-07-04
